date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:45	2319/2319	---M-Z	200	added ('OK')	application/x-javascript	etag:%2280f5eb99930d81:0%22	https://www.victoriavr.com/wp-content/plugins/wp-mailto-links/core/includes/assets/js/custom.js?ver=220103-111815	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/plugins/wp-mailto-links/core/includes/assets/js/custom3084.js	(from https://www.victoriavr.com/)
13:15:47	223468/223468	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:15:46%20GMT	https://www.victoriavr.com/wp-json/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/index.html	(from https://www.victoriavr.com/)
13:15:47	1492/1492	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:15:46%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/9	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/9.json	(from https://www.victoriavr.com/)
13:15:49	2460/2460	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:15:48%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed4bc4.json	(from https://www.victoriavr.com/)
13:15:51	2570/2570	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:15:50%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed5c1e	(from https://www.victoriavr.com/)
13:15:51	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2027%20Mar%202022%2006:15:51%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.googletagmanager.com/gtm.175445.delayed	(from https://www.victoriavr.com/)
13:15:53	2366/2366	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623c5ade-93e%22	https://web-sdk.smartlook.com/recorder.js	C:/Users/TOSHIBA/Downloads/NFT/ggwp/web-sdk.smartlook.com/recorder.js	(from https://www.victoriavr.com/)
13:15:58	40632/40632	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:15:56%20GMT	https://www.victoriavr.com/whitepaper/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/whitepaper/index.html	(from https://www.victoriavr.com/)
13:15:58	40898/40898	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:15:56%20GMT	https://www.victoriavr.com/our-vision/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/our-vision/index.html	(from https://www.victoriavr.com/)
13:15:58	41275/41275	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:15:58%20GMT	https://www.victoriavr.com/the-metaverse/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/the-metaverse/index.html	(from https://www.victoriavr.com/)
13:15:59	264359/264359	---M--	200	added ('OK')	image/jpeg	etag:%2280bf86d5930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/img/background-pattern.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/img/background-pattern.jpg	(from https://www.victoriavr.com/)
13:16:00	1200/1200	---M--	200	added ('OK')	image/svg+xml	etag:%2280397865930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/unreal-engine.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/unreal-engine.svg	(from https://www.victoriavr.com/)
13:16:02	42057/42057	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:00%20GMT	https://www.victoriavr.com/partner-integrations/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/partner-integrations/index.html	(from https://www.victoriavr.com/)
13:16:02	43546/43546	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:01%20GMT	https://www.victoriavr.com/tokenomics-and-the-vr-economy/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/tokenomics-and-the-vr-economy/index.html	(from https://www.victoriavr.com/)
13:16:02	49782/49782	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:01%20GMT	https://www.victoriavr.com/partners/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/partners/index.html	(from https://www.victoriavr.com/)
13:16:03	3690/3690	---M--	200	added ('OK')	image/svg+xml	etag:%228066a966930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/oculus-logo.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/oculus-logo.svg	(from https://www.victoriavr.com/)
13:16:03	40847/40847	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:01%20GMT	https://www.victoriavr.com/what-is-victoria-vr/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/what-is-victoria-vr/index.html	(from https://www.victoriavr.com/)
13:16:04	3017/3017	---M--	200	added ('OK')	image/svg+xml	etag:%2280397865930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/intel.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/intel.svg	(from https://www.victoriavr.com/)
13:16:07	41794/41794	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:05%20GMT	https://www.victoriavr.com/vr-lands/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/vr-lands/index.html	(from https://www.victoriavr.com/)
13:16:07	41447/41447	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:06%20GMT	https://www.victoriavr.com/building-the-future-together/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/building-the-future-together/index.html	(from https://www.victoriavr.com/)
13:16:08	3388/3388	---M--	200	added ('OK')	image/svg+xml	etag:%220d01066930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/blender.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/blender.svg	(from https://www.victoriavr.com/)
13:16:08	40198/40198	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:06%20GMT	https://www.victoriavr.com/the-nft-gallery/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/the-nft-gallery/index.html	(from https://www.victoriavr.com/)
13:16:09	41210/41210	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:08%20GMT	https://www.victoriavr.com/the-big-marketvr/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/the-big-marketvr/index.html	(from https://www.victoriavr.com/)
13:16:09	1886/1886	---M--	200	added ('OK')	image/svg+xml	etag:%220a3df64930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/nvidia.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/nvidia.svg	(from https://www.victoriavr.com/)
13:16:10	40706/40706	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:09%20GMT	https://www.victoriavr.com/dao/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/dao/index.html	(from https://www.victoriavr.com/)
13:16:11	39448/39448	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:10%20GMT	https://www.victoriavr.com/why-victoria-vr/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/why-victoria-vr/index.html	(from https://www.victoriavr.com/)
13:16:11	39386/39386	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:10%20GMT	https://www.victoriavr.com/contact/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/contact/index.html	(from https://www.victoriavr.com/)
13:16:11	6993/6993	---M--	200	added ('OK')	image/svg+xml	etag:%220fd4167930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/khronos-logo.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/khronos-logo.svg	(from https://www.victoriavr.com/)
13:16:12	88122/88122	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:10%20GMT	https://www.victoriavr.com/our-team/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/our-team/index.html	(from https://www.victoriavr.com/)
13:16:12	11111/11111	---M--	200	added ('OK')	image/svg+xml	etag:%2202a7368930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/05/alienware-logo.svg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/05/alienware-logo.svg	(from https://www.victoriavr.com/)
13:16:14	7498/7498	---M--	200	added ('OK')	image/png	etag:%2280901e7c930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/06/LOGO_WM-v2.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/06/LOGO_WM-v2.png	(from https://www.victoriavr.com/)
13:16:15	7729/7729	---M--	200	added ('OK')	image/png	etag:%2280ce3270930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/06/LOGO_ETN-v2.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/06/LOGO_ETN-v2.png	(from https://www.victoriavr.com/)
13:16:16	7544/7544	---M--	200	added ('OK')	image/png	etag:%220fa857b930d81:0%22	https://www.victoriavr.com/wp-content/uploads/2021/06/LOGO_AV-v2.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/uploads/2021/06/LOGO_AV-v2.png	(from https://www.victoriavr.com/)
13:16:20	1016625/1016625	---M--	200	added ('OK')	image/png	etag:%22aa14dd84d924d81:0%22	https://blog.victoriavr.com/wp-content/uploads/2022/02/15.02.2022-2.0-FB-INSTA.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/blog.victoriavr.com/wp-content/uploads/2022/02/15.02.2022-2.0-FB-INSTA.png	(from https://www.victoriavr.com/)
13:16:22	6494/6494	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f8898ad89a12d81:0%22	https://www.victoriavr.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://www.victoriavr.com/)
13:16:23	1723978/1723978	---M--	200	added ('OK')	image/png	etag:%223887aa827a14d81:0%22	https://blog.victoriavr.com/wp-content/uploads/2022/01/1_BEAfa5bteyTr1XysXZ5pBA.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/blog.victoriavr.com/wp-content/uploads/2022/01/1_BEAfa5bteyTr1XysXZ5pBA.png	(from https://www.victoriavr.com/)
13:16:24	19261/19261	---M-Z	200	added ('OK')	application/x-javascript	etag:%226c815d99a12d81:0%22	https://www.victoriavr.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.victoriavr.com/)
13:16:24	68068/68068	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:23%20GMT	https://www.victoriavr.com/terms-of-use/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/terms-of-use/index.html	(from https://www.victoriavr.com/)
13:16:25	852399/852399	---M--	200	added ('OK')	image/jpeg	etag:%2295f41c2d815d81:0%22	https://blog.victoriavr.com/wp-content/uploads/2022/01/29.01.22-%e2%80%93-20-DAYS-%e2%80%93-1.0-%e2%80%93-FB-INSTA.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/blog.victoriavr.com/wp-content/uploads/2022/01/29.01.22-%e2%80%93-20-DAYS-%e2%80%93-1.0-%e2%80%93-FB-INSTA.jpg	(from https://www.victoriavr.com/)
13:16:25	9720/9720	---M-Z	200	added ('OK')	application/x-javascript	etag:%226c228289712d81:0%22	https://www.victoriavr.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.4	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/plugins/contact-form-7/includes/js/index7e15.js	(from https://www.victoriavr.com/)
13:16:26	61523/61523	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2006:16:24%20GMT	https://www.victoriavr.com/privacy-policy/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/privacy-policy/index.html	(from https://www.victoriavr.com/)
13:16:26	6694/6694	---M-Z	200	added ('OK')	application/x-javascript	etag:%22029eed4930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/js/main.js?ver=3.0.3	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/js/main19ce.js	(from https://www.victoriavr.com/)
13:16:27	91966/91966	---M-Z	200	added ('OK')	application/x-javascript	etag:%22029eed4930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/js/slick.js?ver=1.8.0	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/js/slickee8b.js	(from https://www.victoriavr.com/)
13:16:28	4311/4311	---M-Z	200	added ('OK')	application/x-javascript	etag:%22029eed4930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/js/slick-sliders.js?ver=1.0.1	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/js/slick-slidersf269.js	(from https://www.victoriavr.com/)
13:16:30	433365/433365	---M--	200	added ('OK')	image/png	etag:%2280bf86d5930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/img/vawes.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/img/vawes.png	(from https://www.victoriavr.com/wp-content/themes/victoriavr/css/style.css?ver=3.0.11)
13:16:31	612722/612722	---M--	200	added ('OK')	image/png	etag:%220561fd6930d81:0%22	https://www.victoriavr.com/wp-content/themes/victoriavr/img/temp/orange-waves.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-content/themes/victoriavr/img/temp/orange-waves.png	(from https://www.victoriavr.com/wp-content/themes/victoriavr/css/style.css?ver=3.0.11)
13:16:32	3567/3567	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:31%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/474	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/474.json	(from https://www.victoriavr.com/whitepaper/)
13:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:16:33%20GMT	https://www.victoriavr.com/?p=474	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexb7bc.html	(from https://www.victoriavr.com/whitepaper/)
13:16:34	2359/2359	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:33%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhitepaper%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embedca02.json	(from https://www.victoriavr.com/whitepaper/)
13:16:35	2429/2429	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:16:34%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhitepaper%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed0b15	(from https://www.victoriavr.com/whitepaper/)
13:16:38	518380/518380	---M--	200	added ('OK')	image/png	etag:%220b166c930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/12/Whitepaper-1.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/12/Whitepaper-1.png	(from https://www.victoriavr.com/whitepaper/)
13:16:39	5196/5196	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:38%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/240	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/240.json	(from https://www.victoriavr.com/our-vision/)
13:16:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:16:40%20GMT	https://www.victoriavr.com/?p=240	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexcfe0.html	(from https://www.victoriavr.com/our-vision/)
13:16:41	2359/2359	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:39%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Four-vision%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed68bb.json	(from https://www.victoriavr.com/our-vision/)
13:16:42	2429/2429	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:16:41%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Four-vision%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embeddee9	(from https://www.victoriavr.com/our-vision/)
13:16:46	1184677/1184677	---M--	200	added ('OK')	image/png	etag:%220389a6f930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/12/VR_City_3_-1024x768.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/12/VR_City_3_-1024x768.png	(from https://www.victoriavr.com/our-vision/)
13:16:46	5710/5710	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:45%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/245	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/245.json	(from https://www.victoriavr.com/the-metaverse/)
13:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:16:47%20GMT	https://www.victoriavr.com/?p=245	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexe1a1.html	(from https://www.victoriavr.com/the-metaverse/)
13:16:48	2374/2374	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:47%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-metaverse%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed6367.json	(from https://www.victoriavr.com/the-metaverse/)
13:16:50	2444/2444	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:16:48%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-metaverse%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed3cf7	(from https://www.victoriavr.com/the-metaverse/)
